player_name,avg_speed,max_speed,total_distance,avg_x,avg_y,avg_acceleration,max_acceleration,speed_variability
 Christie,184.02097220712142,438.355389530988,44.16503332970914,467.5777777777778,201.2574074074074,-68.09715317091708,0.0,170.19052213489263
 Davis,144.42856701595096,499.694716719474,606.5999814669941,359.1447866419295,170.70468425754137,-0.9737796363040325,489.1175727777525,136.01365632167511
 Hachimura,118.6017915785185,546.9767921138073,706.8666778079703,337.96447238443886,174.12189706266886,0.12483943112576087,470.3126628404697,129.6079693599932
 Hayes,157.73300278960772,406.00492607848986,31.546600557921547,315.0,107.53333333333333,-81.20098521569797,287.8972259456918,196.91259287603077
 James,161.09726776738552,548.3648420531717,283.5311912705984,350.79804620884164,192.64468467138923,2.9605271615677107,319.84594189741495,146.29970375683178
 Knecht,204.859097918545,409.71819583709,16.3887278334836,233.5,178.0,0.0,0.0,289.7145146519242
 Reaves,147.68405655649119,536.9627547605141,448.9595319317333,381.4712197159565,191.3777673350042,0.7093069458917671,536.9627547605141,131.43672688013137
 Russell,163.71180517062507,596.1786644958037,419.1022212368001,337.67760416666664,180.60711805555556,6.690584131122257,376.2734623276903,137.40314530880983
 Vincent,152.15693974637202,458.9731662602279,103.46671902753296,294.39621848739495,190.40966386554624,0.8418537060061189,318.9102925814309,142.6376176128651
